loudness,track_album_name,uri,analysis_url,id,time_signature,mode,track_name,speechiness,playlist_id,danceability,playlist_genre,track_id,track_album_release_date,duration_ms,acousticness,track_artist,energy,tempo,instrumentalness,playlist_subgenre,type,track_href,key,track_album_id,playlist_name,liveness,valence,track_popularity
-4.372,Vur Patlasın,spotify:track:40qnxbhV7qJB4RfEoUs559,https://api.spotify.com/v1/audio-analysis/40qnxbhV7qJB4RfEoUs559,40qnxbhV7qJB4RfEoUs559,4,0,Vur Patlasın,0.273,5d29bl04zUgpD8rxNJO4os,0.749,turkish,40qnxbhV7qJB4RfEoUs559,2024-05-28,123237,0.116,Kurtuluş Kuş,0.865,95.138,0,pop,audio_features,https://api.spotify.com/v1/tracks/40qnxbhV7qJB4RfEoUs559,6,7d7Pwlkgrjv5LX2HMfaavV,Turkish Pop,0.225,0.69,40
-4.856,Cennet,spotify:track:0ay0rJ0zPpu5yGLCxqz5oE,https://api.spotify.com/v1/audio-analysis/0ay0rJ0zPpu5yGLCxqz5oE,0ay0rJ0zPpu5yGLCxqz5oE,4,1,Cennet,0.0392,5d29bl04zUgpD8rxNJO4os,0.726,turkish,0ay0rJ0zPpu5yGLCxqz5oE,2024-05-17,140316,0.201,Reynmen,0.678,101.98,0,pop,audio_features,https://api.spotify.com/v1/tracks/0ay0rJ0zPpu5yGLCxqz5oE,10,0nGdlxWVdcHbjaf4CvKAXm,Turkish Pop,0.392,0.697,61
-6.592,Hayat Oyunu,spotify:track:7kKFuo8oXLGeaYr69bNDcE,https://api.spotify.com/v1/audio-analysis/7kKFuo8oXLGeaYr69bNDcE,7kKFuo8oXLGeaYr69bNDcE,4,0,Hayat Oyunu,0.0467,5d29bl04zUgpD8rxNJO4os,0.629,turkish,7kKFuo8oXLGeaYr69bNDcE,2024-05-24,228693,0.12,Hadise,0.621,140.095,3.04e-06,pop,audio_features,https://api.spotify.com/v1/tracks/7kKFuo8oXLGeaYr69bNDcE,8,615p1fQHcVD9BiDyGYmpgJ,Turkish Pop,0.308,0.474,59
-6.84,Yine Çalıyor,spotify:track:30kd9r9pbMn6bs6CKyFOCu,https://api.spotify.com/v1/audio-analysis/30kd9r9pbMn6bs6CKyFOCu,30kd9r9pbMn6bs6CKyFOCu,4,0,Kafamın İçi,0.152,5d29bl04zUgpD8rxNJO4os,0.536,turkish,30kd9r9pbMn6bs6CKyFOCu,2024-05-22,142000,0.748,"Ebru Yaşar, Siyam, Zeyd",0.724,78.753,0,pop,audio_features,https://api.spotify.com/v1/tracks/30kd9r9pbMn6bs6CKyFOCu,9,2d3z7xdD9R3sAKueFrV2jp,Turkish Pop,0.116,0.587,68
-5.994,Tek Başıma,spotify:track:4wrThHGMM2xOoxMwE7TbhZ,https://api.spotify.com/v1/audio-analysis/4wrThHGMM2xOoxMwE7TbhZ,4wrThHGMM2xOoxMwE7TbhZ,4,0,Tek Başıma,0.158,5d29bl04zUgpD8rxNJO4os,0.52,turkish,4wrThHGMM2xOoxMwE7TbhZ,2024-05-03,209137,0.138,Semicenk,0.566,180.014,4.09e-06,pop,audio_features,https://api.spotify.com/v1/tracks/4wrThHGMM2xOoxMwE7TbhZ,11,06zEvBcaeNyNsXLm73OIqx,Turkish Pop,0.0954,0.28,66
-8.082,Sensiz,spotify:track:4fQ3h0bpzYAR4QH53GTcS5,https://api.spotify.com/v1/audio-analysis/4fQ3h0bpzYAR4QH53GTcS5,4fQ3h0bpzYAR4QH53GTcS5,4,0,Sensiz,0.0724,5d29bl04zUgpD8rxNJO4os,0.683,turkish,4fQ3h0bpzYAR4QH53GTcS5,2024-05-03,139947,0.274,Siyam,0.592,144.136,1.2e-05,pop,audio_features,https://api.spotify.com/v1/tracks/4fQ3h0bpzYAR4QH53GTcS5,5,4Q5TfNolpINo9HVxh1ohBU,Turkish Pop,0.156,0.374,47
-6.025,Söyleme,spotify:track:4cXwWjAa1xBNnp1NYUCzGn,https://api.spotify.com/v1/audio-analysis/4cXwWjAa1xBNnp1NYUCzGn,4cXwWjAa1xBNnp1NYUCzGn,4,0,Söyleme,0.0632,5d29bl04zUgpD8rxNJO4os,0.513,turkish,4cXwWjAa1xBNnp1NYUCzGn,2024-04-12,220500,0.00881,Simge,0.757,99.869,0,pop,audio_features,https://api.spotify.com/v1/tracks/4cXwWjAa1xBNnp1NYUCzGn,8,5yX5xGwADIO8fHX8zdyD9n,Turkish Pop,0.153,0.358,49
-4.122,GÜZEL VE İDDİALI,spotify:track:3LUFeTIPLxgZYdBxG0eV5k,https://api.spotify.com/v1/audio-analysis/3LUFeTIPLxgZYdBxG0eV5k,3LUFeTIPLxgZYdBxG0eV5k,4,0,GÜZEL VE İDDİALI,0.0808,5d29bl04zUgpD8rxNJO4os,0.755,turkish,3LUFeTIPLxgZYdBxG0eV5k,2024-02-09,175830,0.2,BLOK3,0.902,99.958,3.49e-06,pop,audio_features,https://api.spotify.com/v1/tracks/3LUFeTIPLxgZYdBxG0eV5k,4,4KiKXZthJfVz0mKIkv7E2G,Turkish Pop,0.182,0.33,63
-5.517,BAL,spotify:track:2RojZW2380o281z4LF0wTh,https://api.spotify.com/v1/audio-analysis/2RojZW2380o281z4LF0wTh,2RojZW2380o281z4LF0wTh,4,0,BAL,0.0495,5d29bl04zUgpD8rxNJO4os,0.681,turkish,2RojZW2380o281z4LF0wTh,2024-05-17,157626,0.00226,Gülşen,0.863,100.038,6.72e-06,pop,audio_features,https://api.spotify.com/v1/tracks/2RojZW2380o281z4LF0wTh,0,14jmglD62tPPu5yptZcSv4,Turkish Pop,0.31,0.418,67
-5.053,Kendime,spotify:track:7EVaWvonnAz4vJkSZTsBoF,https://api.spotify.com/v1/audio-analysis/7EVaWvonnAz4vJkSZTsBoF,7EVaWvonnAz4vJkSZTsBoF,4,0,Kendime,0.0738,5d29bl04zUgpD8rxNJO4os,0.766,turkish,7EVaWvonnAz4vJkSZTsBoF,2024-05-17,136950,0.14,Gökçe Kırgız Taner,0.734,127.993,0,pop,audio_features,https://api.spotify.com/v1/tracks/7EVaWvonnAz4vJkSZTsBoF,8,3ZPioHuJpOBDzXJED3OwsB,Turkish Pop,0.256,0.65,28
-6.82,Tavrına Hayran,spotify:track:0nGaoa9b9Ovpr0G3Y3Nidd,https://api.spotify.com/v1/audio-analysis/0nGaoa9b9Ovpr0G3Y3Nidd,0nGaoa9b9Ovpr0G3Y3Nidd,4,1,Tavrına Hayran,0.0246,5d29bl04zUgpD8rxNJO4os,0.692,turkish,0nGaoa9b9Ovpr0G3Y3Nidd,2024-05-10,157009,0.51,"Reynmen, Bilal Sonses",0.616,107.081,0,pop,audio_features,https://api.spotify.com/v1/tracks/0nGaoa9b9Ovpr0G3Y3Nidd,9,3gPREavRJBMFZmmin9tJ1h,Turkish Pop,0.19,0.356,60
-5.473,Yaka Yaka,spotify:track:2NPLHkaXfE9sFmyEfWojxW,https://api.spotify.com/v1/audio-analysis/2NPLHkaXfE9sFmyEfWojxW,2NPLHkaXfE9sFmyEfWojxW,4,0,Yaka Yaka,0.133,5d29bl04zUgpD8rxNJO4os,0.829,turkish,2NPLHkaXfE9sFmyEfWojxW,2024-05-03,165508,0.329,"Mustafa Ceceli, Rabia Tunçbilek",0.788,117.899,0,pop,audio_features,https://api.spotify.com/v1/tracks/2NPLHkaXfE9sFmyEfWojxW,5,6L67hZLloioytyG5h8pQ0I,Turkish Pop,0.282,0.741,42
-4.818,Maşallah,spotify:track:1CqTFsoRqYcay1Oc3epMU2,https://api.spotify.com/v1/audio-analysis/1CqTFsoRqYcay1Oc3epMU2,1CqTFsoRqYcay1Oc3epMU2,4,1,Maşallah,0.0591,5d29bl04zUgpD8rxNJO4os,0.857,turkish,1CqTFsoRqYcay1Oc3epMU2,2024-05-03,126886,0.0542,Umut Timur,0.687,93.036,0,pop,audio_features,https://api.spotify.com/v1/tracks/1CqTFsoRqYcay1Oc3epMU2,9,5wUcheBjpu8pp5UIyGMHMg,Turkish Pop,0.057,0.763,33
-4.697,Karıştırıcam O Uykularını,spotify:track:7uUtowgQK3CVBN4BFvWRJp,https://api.spotify.com/v1/audio-analysis/7uUtowgQK3CVBN4BFvWRJp,7uUtowgQK3CVBN4BFvWRJp,4,0,Karıştırıcam O Uykularını,0.146,5d29bl04zUgpD8rxNJO4os,0.763,turkish,7uUtowgQK3CVBN4BFvWRJp,2024-04-21,187930,0.158,Demet Akalın,0.781,117.975,0,pop,audio_features,https://api.spotify.com/v1/tracks/7uUtowgQK3CVBN4BFvWRJp,6,7mXPzLgQeTzUsw4c7RySNy,Turkish Pop,0.656,0.74,55
-12.056,At World's End,spotify:track:3S5gqEZdPSZLei9ZNqDs3n,https://api.spotify.com/v1/audio-analysis/3S5gqEZdPSZLei9ZNqDs3n,3S5gqEZdPSZLei9ZNqDs3n,4,1,Princess of Persia,0.0339,0Hyn0Bj7eWczyQdhkNAYFR,0.479,arabic,3S5gqEZdPSZLei9ZNqDs3n,2016-07-08,259814,0.516,Faolan,0.431,174.103,0.709,modern,audio_features,https://api.spotify.com/v1/tracks/3S5gqEZdPSZLei9ZNqDs3n,7,2dx9P0RHlzsGoGmG3z3bRo,Middle Eastern Beats,0.222,0.302,29
-19.652,Arabian Nights,spotify:track:4msrbCgTlRXI8mM6tr4PWQ,https://api.spotify.com/v1/audio-analysis/4msrbCgTlRXI8mM6tr4PWQ,4msrbCgTlRXI8mM6tr4PWQ,4,1,Haunting Desert,0.0381,0Hyn0Bj7eWczyQdhkNAYFR,0.196,arabic,4msrbCgTlRXI8mM6tr4PWQ,2019-10-06,113516,0.972,Invadable Harmony,0.148,81.927,0.888,modern,audio_features,https://api.spotify.com/v1/tracks/4msrbCgTlRXI8mM6tr4PWQ,7,0dTmW2SnSjznJWxV4wAAMR,Middle Eastern Beats,0.0895,0.0317,20
-17.76,Egypt Unveiled,spotify:track:2T0nxWW0gWaoU9tYB0gtQ6,https://api.spotify.com/v1/audio-analysis/2T0nxWW0gWaoU9tYB0gtQ6,2T0nxWW0gWaoU9tYB0gtQ6,4,1,"Egypt Unveiled, Pt. I",0.0434,0Hyn0Bj7eWczyQdhkNAYFR,0.248,arabic,2T0nxWW0gWaoU9tYB0gtQ6,2011-01-04,121267,0.336,"Hossam Ramzy, Phil Thornton",0.302,64.665,0.866,modern,audio_features,https://api.spotify.com/v1/tracks/2T0nxWW0gWaoU9tYB0gtQ6,4,5tTuXeO8nyvuidoNy4L0hJ,Middle Eastern Beats,0.112,0.0337,35
-16.364,Two Worlds II,spotify:track:1EbOjF3SXKYHAte9Pui9OJ,https://api.spotify.com/v1/audio-analysis/1EbOjF3SXKYHAte9Pui9OJ,1EbOjF3SXKYHAte9Pui9OJ,4,0,Desert Traces,0.0266,0Hyn0Bj7eWczyQdhkNAYFR,0.449,arabic,1EbOjF3SXKYHAte9Pui9OJ,2013-09-20,92108,0.831,Two Worlds II,0.235,100.012,0.863,modern,audio_features,https://api.spotify.com/v1/tracks/1EbOjF3SXKYHAte9Pui9OJ,9,4HRx4rr8XaAYwNWYJzRdky,Middle Eastern Beats,0.112,0.039,23
-8.838,Greek Summer,spotify:track:5anMIxGoShM34xi76vZzJm,https://api.spotify.com/v1/audio-analysis/5anMIxGoShM34xi76vZzJm,5anMIxGoShM34xi76vZzJm,4,1,Greek Summer,0.053,0Hyn0Bj7eWczyQdhkNAYFR,0.714,arabic,5anMIxGoShM34xi76vZzJm,2020-05-20,185015,0.864,"Thomas Konstantinou, Michalis Koumbios",0.506,79.985,0.891,modern,audio_features,https://api.spotify.com/v1/tracks/5anMIxGoShM34xi76vZzJm,0,5JFUpEvWcV5z7MJPGhbVTK,Middle Eastern Beats,0.15,0.782,32
-17.639,Fossil Echo Original Soundtrack,spotify:track:4byXhgYGoKqLDuubHyzBQA,https://api.spotify.com/v1/audio-analysis/4byXhgYGoKqLDuubHyzBQA,4byXhgYGoKqLDuubHyzBQA,3,1,The Desert Bazaar,0.0373,0Hyn0Bj7eWczyQdhkNAYFR,0.316,arabic,4byXhgYGoKqLDuubHyzBQA,2016-07-01,160886,0.82,John Robert Matz,0.235,78.272,0.162,modern,audio_features,https://api.spotify.com/v1/tracks/4byXhgYGoKqLDuubHyzBQA,2,0lPhxto0jOPkecN5D0Hpt9,Middle Eastern Beats,0.09,0.057,25
-16.199,Journey of Tears,spotify:track:3LLxZ43yR9vhoOEUTgZgEf,https://api.spotify.com/v1/audio-analysis/3LLxZ43yR9vhoOEUTgZgEf,3LLxZ43yR9vhoOEUTgZgEf,4,1,Wandering,0.0392,0Hyn0Bj7eWczyQdhkNAYFR,0.165,arabic,3LLxZ43yR9vhoOEUTgZgEf,2018-09-21,378503,0.986,Monica Williams,0.261,90.583,0.944,modern,audio_features,https://api.spotify.com/v1/tracks/3LLxZ43yR9vhoOEUTgZgEf,2,1KzwpemW8ibRkV5oLF7Bcd,Middle Eastern Beats,0.0847,0.0398,25
-11.969,Middle East: Authentic Arabian Music,spotify:track:5xZcRDyrYQigdKPFAEeE3O,https://api.spotify.com/v1/audio-analysis/5xZcRDyrYQigdKPFAEeE3O,5xZcRDyrYQigdKPFAEeE3O,4,1,Sahara Sunrise,0.0486,0Hyn0Bj7eWczyQdhkNAYFR,0.639,arabic,5xZcRDyrYQigdKPFAEeE3O,2016-05-27,202987,0.373,John Grout,0.47,109.986,0.878,modern,audio_features,https://api.spotify.com/v1/tracks/5xZcRDyrYQigdKPFAEeE3O,6,7rUnb7krxGgHxuSgML2zux,Middle Eastern Beats,0.117,0.0358,21
-10.412,Arabic,spotify:track:6xUUwsBkj6UfLKVbIpA9pl,https://api.spotify.com/v1/audio-analysis/6xUUwsBkj6UfLKVbIpA9pl,6xUUwsBkj6UfLKVbIpA9pl,4,0,The Orient Is Calling,0.0312,0Hyn0Bj7eWczyQdhkNAYFR,0.53,arabic,6xUUwsBkj6UfLKVbIpA9pl,2012-01-20,114625,0.113,"Heiko Streicher, Stefan Heinz",0.817,93.005,0.153,modern,audio_features,https://api.spotify.com/v1/tracks/6xUUwsBkj6UfLKVbIpA9pl,6,0cWQamMFKg7rSORB4dUpfV,Middle Eastern Beats,0.129,0.358,23
-13.217,European Antiquity,spotify:track:1ll3j3ZYFOOyO62J0kT3ww,https://api.spotify.com/v1/audio-analysis/1ll3j3ZYFOOyO62J0kT3ww,1ll3j3ZYFOOyO62J0kT3ww,4,0,Nubia Nur,0.0533,0Hyn0Bj7eWczyQdhkNAYFR,0.784,arabic,1ll3j3ZYFOOyO62J0kT3ww,2020-07-15,124595,0.657,Lars-Luis Linek,0.5,89.981,0.789,modern,audio_features,https://api.spotify.com/v1/tracks/1ll3j3ZYFOOyO62J0kT3ww,10,7kKRm95SrOjZOdYPWfamr8,Middle Eastern Beats,0.0854,0.4,23
-10.629,Exotic Cairo Sands: Behind the Oasis,spotify:track:6h0w3wos9JLMoeLx5zsuXx,https://api.spotify.com/v1/audio-analysis/6h0w3wos9JLMoeLx5zsuXx,6h0w3wos9JLMoeLx5zsuXx,4,1,Exotic Cairo,0.0361,0Hyn0Bj7eWczyQdhkNAYFR,0.653,arabic,6h0w3wos9JLMoeLx5zsuXx,2019-06-10,187817,0.586,Egyptian Meditation Temple,0.561,163.955,0.662,modern,audio_features,https://api.spotify.com/v1/tracks/6h0w3wos9JLMoeLx5zsuXx,2,7nqLqCDFFkbj7M9D6vMlEW,Middle Eastern Beats,0.115,0.779,18
-18.008,Civilizations,spotify:track:6rse2yZOqhuFbRY7x082hP,https://api.spotify.com/v1/audio-analysis/6rse2yZOqhuFbRY7x082hP,6rse2yZOqhuFbRY7x082hP,4,1,Desert Sphinx,0.0302,0Hyn0Bj7eWczyQdhkNAYFR,0.508,arabic,6rse2yZOqhuFbRY7x082hP,2015-10-24,210588,0.766,Brandon Fiechter,0.289,102.012,0.917,modern,audio_features,https://api.spotify.com/v1/tracks/6rse2yZOqhuFbRY7x082hP,4,1emNVtqseCmcWV3H4ApPCN,Middle Eastern Beats,0.108,0.469,26
-17.713,Prince of Persia: The Sands of Time,spotify:track:4Vt93gKXpOG2WlxRVQuSuz,https://api.spotify.com/v1/audio-analysis/4Vt93gKXpOG2WlxRVQuSuz,4Vt93gKXpOG2WlxRVQuSuz,3,1,"The Prince Of Persia - From ""Prince of Persia: The Sands of Time""/Score",0.0404,0Hyn0Bj7eWczyQdhkNAYFR,0.29,arabic,4Vt93gKXpOG2WlxRVQuSuz,2010-01-01,320347,0.555,Harry Gregson-Williams,0.381,91.59,0.908,modern,audio_features,https://api.spotify.com/v1/tracks/4Vt93gKXpOG2WlxRVQuSuz,7,4FVbMmMiHfYAisDhdLqV03,Middle Eastern Beats,0.107,0.0378,29
-11.089,Uncharted 3: Drake's Deception (Original Soundtrack),spotify:track:00JOgmWv6RmkgwPxdYScnf,https://api.spotify.com/v1/audio-analysis/00JOgmWv6RmkgwPxdYScnf,00JOgmWv6RmkgwPxdYScnf,4,1,Atlantis of the Sands,0.0373,0Hyn0Bj7eWczyQdhkNAYFR,0.415,arabic,00JOgmWv6RmkgwPxdYScnf,2011,153347,0.205,Greg Edmonson,0.472,140.976,0.75,modern,audio_features,https://api.spotify.com/v1/tracks/00JOgmWv6RmkgwPxdYScnf,2,5LrG1kmYsNmMvKh9ofcvrc,Middle Eastern Beats,0.213,0.067,27
-15.068,Two Worlds II,spotify:track:0VCFk2CmecCNCknooDSYEP,https://api.spotify.com/v1/audio-analysis/0VCFk2CmecCNCknooDSYEP,0VCFk2CmecCNCknooDSYEP,4,1,Eastern Falvours,0.0303,0Hyn0Bj7eWczyQdhkNAYFR,0.587,arabic,0VCFk2CmecCNCknooDSYEP,2013-09-20,133956,0.9,Two Worlds II,0.309,92.067,0.976,modern,audio_features,https://api.spotify.com/v1/tracks/0VCFk2CmecCNCknooDSYEP,2,4HRx4rr8XaAYwNWYJzRdky,Middle Eastern Beats,0.0993,0.494,20
-12.678,Desert Sands,spotify:track:1PxKm76HDzexIxp6FdEHnY,https://api.spotify.com/v1/audio-analysis/1PxKm76HDzexIxp6FdEHnY,1PxKm76HDzexIxp6FdEHnY,4,1,The Nile River,0.0321,0Hyn0Bj7eWczyQdhkNAYFR,0.163,arabic,1PxKm76HDzexIxp6FdEHnY,2014-12-20,242400,0.849,Brandon Fiechter,0.405,99.632,0.901,modern,audio_features,https://api.spotify.com/v1/tracks/1PxKm76HDzexIxp6FdEHnY,0,1GGd1rZdWOTbEpmAeCeRof,Middle Eastern Beats,0.288,0.124,28
-14.415,Odyssey,spotify:track:6HpsR6lJWl22BSuEw3EWI4,https://api.spotify.com/v1/audio-analysis/6HpsR6lJWl22BSuEw3EWI4,6HpsR6lJWl22BSuEw3EWI4,3,1,Enchanted Palace,0.0318,0Hyn0Bj7eWczyQdhkNAYFR,0.593,arabic,6HpsR6lJWl22BSuEw3EWI4,2012-12-12,148667,0.933,Adrian Von Ziegler,0.177,89.951,0.979,modern,audio_features,https://api.spotify.com/v1/tracks/6HpsR6lJWl22BSuEw3EWI4,4,4ysdjXl2inYA0JXPemX3y8,Middle Eastern Beats,0.118,0.101,23
-14.113,Ancient Egypt,spotify:track:5e47ScEXI0xoomh8IZ0rSu,https://api.spotify.com/v1/audio-analysis/5e47ScEXI0xoomh8IZ0rSu,5e47ScEXI0xoomh8IZ0rSu,4,1,Land of the Pharaohs,0.0261,0Hyn0Bj7eWczyQdhkNAYFR,0.52,arabic,5e47ScEXI0xoomh8IZ0rSu,2016-08-20,212500,0.502,"Derek Fiechter, Brandon Fiechter",0.571,96.006,0.638,modern,audio_features,https://api.spotify.com/v1/tracks/5e47ScEXI0xoomh8IZ0rSu,5,4T99yRx0vpzpaFV4ntJ0xD,Middle Eastern Beats,0.0833,0.278,29
-12.335,4 Your Eyez Only,spotify:track:0utlOiJy2weVl9WTkcEWHy,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,0utlOiJy2weVl9WTkcEWHy,4,0,Neighbors,0.356,37i9dQZF1EIf4OaZ1XTJYw,0.898,hip-hop,0utlOiJy2weVl9WTkcEWHy,2016-12-09,216520,0.319,J. Cole,0.283,138.97,0.000383,chill,audio_features,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,6,3CCnGldVQ90c26aFATC1PW,Chill Hop,0.11,0.469,68
-5.103,K.I.D.S.,spotify:track:7cAFB83sEKAmwekVvQtGZj,https://api.spotify.com/v1/audio-analysis/7cAFB83sEKAmwekVvQtGZj,7cAFB83sEKAmwekVvQtGZj,4,0,Nikes on My Feet,0.265,37i9dQZF1EIf4OaZ1XTJYw,0.801,hip-hop,7cAFB83sEKAmwekVvQtGZj,2010-08-13,164632,0.559,Mac Miller,0.57,92.058,0,chill,audio_features,https://api.spotify.com/v1/tracks/7cAFB83sEKAmwekVvQtGZj,9,1jzqEyjugAp9iLtRsj9LZg,Chill Hop,0.111,0.565,67
-5.098,ASTROWORLD,spotify:track:6vnfObZ4Ys70SBAtti1xZ9,https://api.spotify.com/v1/audio-analysis/6vnfObZ4Ys70SBAtti1xZ9,6vnfObZ4Ys70SBAtti1xZ9,4,0,COFFEE BEAN,0.125,37i9dQZF1EIf4OaZ1XTJYw,0.81,hip-hop,6vnfObZ4Ys70SBAtti1xZ9,2018-08-03,209116,0.0862,Travis Scott,0.582,95.004,0.00681,chill,audio_features,https://api.spotify.com/v1/tracks/6vnfObZ4Ys70SBAtti1xZ9,5,41GuZcammIkupMPKH2OJ6I,Chill Hop,0.207,0.503,67
-5.564,I LAY DOWN MY LIFE FOR YOU,spotify:track:3EWaU5exMayFzQMkIfTX7w,https://api.spotify.com/v1/audio-analysis/3EWaU5exMayFzQMkIfTX7w,3EWaU5exMayFzQMkIfTX7w,3,0,either on or off the drugs,0.191,37i9dQZF1EIf4OaZ1XTJYw,0.505,hip-hop,3EWaU5exMayFzQMkIfTX7w,2024-08-01,140594,0.15,JPEGMAFIA,0.605,184.473,0,chill,audio_features,https://api.spotify.com/v1/tracks/3EWaU5exMayFzQMkIfTX7w,6,1ezs1QD5SYQ6LtxpC9y5I2,Chill Hop,0.785,0.631,66
-6.423,For All The Dogs,spotify:track:0w3Mfe4PIVjuFjJbe3OlYv,https://api.spotify.com/v1/audio-analysis/0w3Mfe4PIVjuFjJbe3OlYv,0w3Mfe4PIVjuFjJbe3OlYv,4,1,8am in Charlotte,0.274,37i9dQZF1EIf4OaZ1XTJYw,0.567,hip-hop,0w3Mfe4PIVjuFjJbe3OlYv,2023-10-06,266848,0.643,Drake,0.682,79.043,0,chill,audio_features,https://api.spotify.com/v1/tracks/0w3Mfe4PIVjuFjJbe3OlYv,4,4czdORdCWP9umpbhFXK2fW,Chill Hop,0.512,0.668,67
-5.135,Drunken Sailor,spotify:track:5Su5ILFp6U83cnIXwfmlC5,https://api.spotify.com/v1/audio-analysis/5Su5ILFp6U83cnIXwfmlC5,5Su5ILFp6U83cnIXwfmlC5,4,1,Drunken Sailor,0.0418,3VWPuFU1jP0hSLEdiWVciE,0.668,folk,5Su5ILFp6U83cnIXwfmlC5,2012-02-22,176853,0.626,The Irish Rovers,0.897,121.855,0.229,irish,audio_features,https://api.spotify.com/v1/tracks/5Su5ILFp6U83cnIXwfmlC5,2,5iyQuCFO65zkVXaqtBYFuo,Irish Traditions,0.0932,0.955,58
-14.679,Let The People Sing,spotify:track:5ueyUIOcH7iDpNzuR1LsKn,https://api.spotify.com/v1/audio-analysis/5ueyUIOcH7iDpNzuR1LsKn,5ueyUIOcH7iDpNzuR1LsKn,4,1,Come Out Ye Black & Tans,0.0366,3VWPuFU1jP0hSLEdiWVciE,0.687,folk,5ueyUIOcH7iDpNzuR1LsKn,2010-01-01,184133,0.8,The Wolfe Tones,0.39,99.425,0.000154,irish,audio_features,https://api.spotify.com/v1/tracks/5ueyUIOcH7iDpNzuR1LsKn,5,68z5Mo8YEeiwdF5SItYJ2R,Irish Traditions,0.0879,0.704,50
-4.382,Assassin's Creed 4: Black Flag (Sea Shanty Edition) [Original Game Soundtrack],spotify:track:2vaa0nnDnNTlxCh7fCmjsr,https://api.spotify.com/v1/audio-analysis/2vaa0nnDnNTlxCh7fCmjsr,2vaa0nnDnNTlxCh7fCmjsr,4,0,Leave Her Johnny,0.0541,3VWPuFU1jP0hSLEdiWVciE,0.712,folk,2vaa0nnDnNTlxCh7fCmjsr,2013-10-29,132293,0.935,"Sean Dagher, Nils Brown, Michiel Schrey, Assassin's Creed",0.27,120.416,0,irish,audio_features,https://api.spotify.com/v1/tracks/2vaa0nnDnNTlxCh7fCmjsr,7,2lMgz2BBwwzkc9ZfNB9zYi,Irish Traditions,0.0582,0.728,58
-6.199,Memory Lane,spotify:track:7lvna493KcT7vC5V8K1yAz,https://api.spotify.com/v1/audio-analysis/7lvna493KcT7vC5V8K1yAz,7lvna493KcT7vC5V8K1yAz,4,1,Star Of The County Down,0.0661,3VWPuFU1jP0hSLEdiWVciE,0.769,folk,7lvna493KcT7vC5V8K1yAz,2010,209840,0.395,The High Kings,0.662,110.967,0,irish,audio_features,https://api.spotify.com/v1/tracks/7lvna493KcT7vC5V8K1yAz,2,1qaEHYE8Li6SKfLF6m1XDo,Irish Traditions,0.277,0.911,35
-3.133,The Warrior's Code,spotify:track:7rSERmjAT38lC5QhJ8hnQc,https://api.spotify.com/v1/audio-analysis/7rSERmjAT38lC5QhJ8hnQc,7rSERmjAT38lC5QhJ8hnQc,4,1,I'm Shipping Up To Boston,0.079,3VWPuFU1jP0hSLEdiWVciE,0.452,folk,7rSERmjAT38lC5QhJ8hnQc,2005-07-19,153600,0.000706,Dropkick Murphys,0.928,129.188,0.000637,irish,audio_features,https://api.spotify.com/v1/tracks/7rSERmjAT38lC5QhJ8hnQc,2,2sZGDqHfU884z3iFris122,Irish Traditions,0.226,0.6,67
-8.544,Many Mouths Shut,spotify:track:5CLUgmwdCyveF3xOK1DypI,https://api.spotify.com/v1/audio-analysis/5CLUgmwdCyveF3xOK1DypI,5CLUgmwdCyveF3xOK1DypI,4,1,Morrison's Jig,0.0348,3VWPuFU1jP0hSLEdiWVciE,0.62,folk,5CLUgmwdCyveF3xOK1DypI,2017-01-13,77176,0.251,Orthodox Celts,0.476,115.956,0.00143,irish,audio_features,https://api.spotify.com/v1/tracks/5CLUgmwdCyveF3xOK1DypI,9,5ykEmgGTTS36ayHXkPwinL,Irish Traditions,0.0799,0.739,40
-7.665,Morayo,spotify:track:1t6yJs1WSeetp1OdFf9oHJ,https://api.spotify.com/v1/audio-analysis/1t6yJs1WSeetp1OdFf9oHJ,1t6yJs1WSeetp1OdFf9oHJ,4,0,Don't Care,0.112,3kEpLybbAlVUVimW5Evijb,0.816,ambient,1t6yJs1WSeetp1OdFf9oHJ,2024-11-22,131413,0.0354,Wizkid,0.703,102.954,0,meditative,audio_features,https://api.spotify.com/v1/tracks/1t6yJs1WSeetp1OdFf9oHJ,7,3dLXfyaG1kYeSQknLs2LP1,Meditative Vibes,0.263,0.834,42
-5.482,Hard Guy Confessions,spotify:track:6dXJzvdMdh9WADpxoeXkJo,https://api.spotify.com/v1/audio-analysis/6dXJzvdMdh9WADpxoeXkJo,6dXJzvdMdh9WADpxoeXkJo,4,1,It Hurts,0.0368,3kEpLybbAlVUVimW5Evijb,0.771,ambient,6dXJzvdMdh9WADpxoeXkJo,2024-11-13,156099,0.0795,"Johnny Drille, Don Jazzy",0.602,102.02,0,meditative,audio_features,https://api.spotify.com/v1/tracks/6dXJzvdMdh9WADpxoeXkJo,7,0W7BMO49kLcUma73fz8XZo,Meditative Vibes,0.26,0.406,43
