track_name,valence,playlist_name,energy,id,speechiness,tempo,playlist_genre,track_id,track_album_release_date,mode,danceability,instrumentalness,time_signature,loudness,track_album_id,track_popularity,uri,duration_ms,track_href,track_artist,key,playlist_subgenre,acousticness,liveness,analysis_url,type,track_album_name,playlist_id
Moon River,0.266,Jazz Classics,0.157,4rrLFMxzVVwAJjmvHLPL8y,0.0368,191.259,jazz,4rrLFMxzVVwAJjmvHLPL8y,2010-01-01,0,0.319,0.849,3,-19.728,0ZbVljVHaBZWOvaiSOtpgH,48,spotify:track:4rrLFMxzVVwAJjmvHLPL8y,321027,https://api.spotify.com/v1/tracks/4rrLFMxzVVwAJjmvHLPL8y,Vince Guaraldi Trio,0,classic,0.987,0.138,https://api.spotify.com/v1/audio-analysis/4rrLFMxzVVwAJjmvHLPL8y,audio_features,Jazz Impressions Of Black Orpheus [Original Jazz Classics Remasters] (OJC Remaster),37i9dQZF1DXbITWG1ZJKYt
Hells Bells,0.303,80s Rock Anthems,0.873,69QHm3pustz01CJRwdo20z,0.0475,106.767,rock,69QHm3pustz01CJRwdo20z,1980-07-25,0,0.389,0.0055,4,-4.768,6mUdeDZCsExyJLMdAfDuwh,73,spotify:track:69QHm3pustz01CJRwdo20z,312293,https://api.spotify.com/v1/tracks/69QHm3pustz01CJRwdo20z,AC/DC,4,80s,0.00532,0.273,https://api.spotify.com/v1/audio-analysis/69QHm3pustz01CJRwdo20z,audio_features,Back In Black,37i9dQZF1DX1spT6G94GFC
"Ghungroo (From ""War"")",0.864,Bollywood Butter,0.727,0WdbnNKO0Jt4BZACSDQh44,0.0323,118.034,indian,0WdbnNKO0Jt4BZACSDQh44,2019-09-30,0,0.695,0.000175,4,-6.274,1FU97iwW5a0nV7wq3Mk5DQ,65,spotify:track:0WdbnNKO0Jt4BZACSDQh44,302935,https://api.spotify.com/v1/tracks/0WdbnNKO0Jt4BZACSDQh44,"Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar",6,bollywood,0.0744,0.533,https://api.spotify.com/v1/audio-analysis/0WdbnNKO0Jt4BZACSDQh44,audio_features,"Ghungroo (From ""War"")",2KA1ER81lhJ7VWNEs3dkpZ
Every Light In The House,0.34,Classic Country,0.485,7hn4YtvxbKWg0Evr5iTHTV,0.0273,129.188,country,7hn4YtvxbKWg0Evr5iTHTV,2003-01-01,1,0.632,0,4,-7.352,5Fow2sn19JG44iZhg0Hu6w,25,spotify:track:7hn4YtvxbKWg0Evr5iTHTV,180507,https://api.spotify.com/v1/tracks/7hn4YtvxbKWg0Evr5iTHTV,Trace Adkins,5,classic,0.543,0.196,https://api.spotify.com/v1/audio-analysis/7hn4YtvxbKWg0Evr5iTHTV,audio_features,"Greatest Hits Collection, Volume 1",5AgNIKN8i20irzvQ7CTO68
In The Wee Small Hours Of The Morning,0.174,Jazz Classics,0.0422,4wGYHJ2Mcvb2QvHinDVGEC,0.0386,172.477,jazz,4wGYHJ2Mcvb2QvHinDVGEC,1963,0,0.306,0.0264,3,-22.289,0lGkDnvzRpaCFsjQ8kX20F,45,spotify:track:4wGYHJ2Mcvb2QvHinDVGEC,164933,https://api.spotify.com/v1/tracks/4wGYHJ2Mcvb2QvHinDVGEC,Johnny Hartman,6,classic,0.962,0.102,https://api.spotify.com/v1/audio-analysis/4wGYHJ2Mcvb2QvHinDVGEC,audio_features,I Just Dropped By To Say Hello,37i9dQZF1DXbITWG1ZJKYt
O Pato,0.866,Jazz Classics,0.362,5PXIzyJURVKyO1cwVDuGEK,0.0408,91.488,jazz,5PXIzyJURVKyO1cwVDuGEK,1962-01-01,0,0.608,0.64,4,-20.157,5Lyz7ZD1UaPq6WoEqTOqom,50,spotify:track:5PXIzyJURVKyO1cwVDuGEK,149080,https://api.spotify.com/v1/tracks/5PXIzyJURVKyO1cwVDuGEK,"Stan Getz, Charlie Byrd",11,classic,0.863,0.187,https://api.spotify.com/v1/audio-analysis/5PXIzyJURVKyO1cwVDuGEK,audio_features,Jazz Samba,37i9dQZF1DXbITWG1ZJKYt
Lose Control,0.242,Soul Coffee,0.604,6usohdchdzW9oML7VC4Uhk,0.0337,159.92,soul,6usohdchdzW9oML7VC4Uhk,2023-06-23,1,0.561,1.9e-05,3,-4.409,5QMiub2LonMqxB7dhtbPlX,81,spotify:track:6usohdchdzW9oML7VC4Uhk,210689,https://api.spotify.com/v1/tracks/6usohdchdzW9oML7VC4Uhk,Teddy Swims,9,classic,0.199,0.104,https://api.spotify.com/v1/audio-analysis/6usohdchdzW9oML7VC4Uhk,audio_features,Lose Control,37i9dQZF1DXaXDsfv6nvZ5
Dior,0.649,Gangster Rap,0.805,79s5XnCN4TJKTVMSmOx8Ep,0.351,142.096,hip-hop,79s5XnCN4TJKTVMSmOx8Ep,2019-07-26,1,0.548,0.000405,4,-5.732,6d1vGZsr6Uy3h9IigBpPAf,76,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,216387,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,Pop Smoke,7,gangster,0.212,0.408,https://api.spotify.com/v1/audio-analysis/79s5XnCN4TJKTVMSmOx8Ep,audio_features,Meet The Woo,6mODZNt8CYYEBrWAyS5vs4
One Love / People Get Ready - Medley,0.95,Reggae Classics,0.523,2HcyIzVsX45jLIxK7SH2aI,0.324,76.292,reggae,2HcyIzVsX45jLIxK7SH2aI,1977-06-03,1,0.725,0,4,-9.593,1vHvJVBK0WnpbYFw4f4UTD,1,spotify:track:2HcyIzVsX45jLIxK7SH2aI,172933,https://api.spotify.com/v1/tracks/2HcyIzVsX45jLIxK7SH2aI,Bob Marley & The Wailers,10,classic,0.0783,0.0665,https://api.spotify.com/v1/audio-analysis/2HcyIzVsX45jLIxK7SH2aI,audio_features,Exodus (Deluxe Edition),71R43lBYQZ6JQXH6LmRo1I
Badfish,0.627,Reggae Classics,0.548,4paJ10JPNCyOaLtz2cY928,0.0516,92.059,reggae,4paJ10JPNCyOaLtz2cY928,1991,0,0.801,0.000232,4,-5.482,02VqlfUtNMogzTh1lckGOF,67,spotify:track:4paJ10JPNCyOaLtz2cY928,188086,https://api.spotify.com/v1/tracks/4paJ10JPNCyOaLtz2cY928,Sublime,11,classic,0.0854,0.387,https://api.spotify.com/v1/audio-analysis/4paJ10JPNCyOaLtz2cY928,audio_features,Jah Won't Pay The Bills,71R43lBYQZ6JQXH6LmRo1I
Llorando x 1,0.321,Chill Spanish Vibes,0.718,2pmdNnInTpDCoui6M8JK8n,0.0867,128.007,latin,2pmdNnInTpDCoui6M8JK8n,2023-10-12,1,0.881,0.102,4,-5.473,7hRErvNPgsqn5IAuv73qBX,39,spotify:track:2pmdNnInTpDCoui6M8JK8n,150733,https://api.spotify.com/v1/tracks/2pmdNnInTpDCoui6M8JK8n,"Sen Senra, Mc Dricka",0,chill,0.0405,0.185,https://api.spotify.com/v1/audio-analysis/2pmdNnInTpDCoui6M8JK8n,audio_features,Llorando x 1,0jqQDMmHIkdbkFQdQTlMEQ
タイムパラドックス,0.757,Anime Hits,0.514,3jNwPOqdPvQIr5dRT0hzgY,0.0531,82.05,j-pop,3jNwPOqdPvQIr5dRT0hzgY,2024-01-07,1,0.829,1.45e-06,4,-5.333,4cHdtiNVgGR80HprOsOdiK,68,spotify:track:3jNwPOqdPvQIr5dRT0hzgY,226558,https://api.spotify.com/v1/tracks/3jNwPOqdPvQIr5dRT0hzgY,Vaundy,2,anime,0.439,0.231,https://api.spotify.com/v1/audio-analysis/3jNwPOqdPvQIr5dRT0hzgY,audio_features,タイムパラドックス,37i9dQZF1DX3f3gm9VK7fL
Gimme Shelter,0.509,Rock Classics,0.616,1dv3ePjze9tPq2pk8eWJdR,0.0309,118.65,rock,1dv3ePjze9tPq2pk8eWJdR,1969-12-05,0,0.63,0.0408,4,-8.128,0c78nsgqX6VfniSNWIxwoD,0,spotify:track:1dv3ePjze9tPq2pk8eWJdR,270773,https://api.spotify.com/v1/tracks/1dv3ePjze9tPq2pk8eWJdR,The Rolling Stones,1,classic,0.463,0.173,https://api.spotify.com/v1/audio-analysis/1dv3ePjze9tPq2pk8eWJdR,audio_features,Let It Bleed,37i9dQZF1DWXRqgorJj26U
Do I - Remix,0.726,Arab X,0.825,7yKjDDd9w01nFEOD5adoHq,0.106,113.019,arabic,7yKjDDd9w01nFEOD5adoHq,2023-12-19,0,0.847,0.000175,4,-7.042,5aVA4avxVgyg1S6iVQpx0m,55,spotify:track:7yKjDDd9w01nFEOD5adoHq,138069,https://api.spotify.com/v1/tracks/7yKjDDd9w01nFEOD5adoHq,"Phyno, Burna Boy",6,modern,0.74,0.151,https://api.spotify.com/v1/audio-analysis/7yKjDDd9w01nFEOD5adoHq,audio_features,Do I (Remix),3gZgGRvDn9tTUy8n7699pD
I Still Haven't Found What I'm Looking For - Remastered 2007,0.686,80s Rock Anthems,0.764,3MRQ3CSjoiV1HFil8ykM9M,0.0351,100.891,rock,3MRQ3CSjoiV1HFil8ykM9M,1987-03-10,1,0.565,0.00488,4,-9.43,5vBZRYu2GLA65nfxBvG1a7,54,spotify:track:3MRQ3CSjoiV1HFil8ykM9M,277480,https://api.spotify.com/v1/tracks/3MRQ3CSjoiV1HFil8ykM9M,U2,1,80s,0.0139,0.079,https://api.spotify.com/v1/audio-analysis/3MRQ3CSjoiV1HFil8ykM9M,audio_features,The Joshua Tree,37i9dQZF1DX1spT6G94GFC
School's Out,0.347,Metal Essentials,0.745,5Z8EDau8uNcP1E8JvmfkZe,0.0461,134.364,metal,5Z8EDau8uNcP1E8JvmfkZe,1972,1,0.294,0.125,4,-9.138,0zKjnOsXxs63unPR6TWoHq,64,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,210107,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,Alice Cooper,5,classic,0.05,0.676,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,audio_features,School's Out,37i9dQZF1DWWOaP4H0w5b0
I Want Out,0.554,Metal Essentials,0.9,282RZOdU2idTClxJ7XIltH,0.0425,90.996,metal,282RZOdU2idTClxJ7XIltH,1991,0,0.479,0.00105,4,-6.646,2P0XT6TU8pntRC6qBQQ9CJ,0,spotify:track:282RZOdU2idTClxJ7XIltH,278640,https://api.spotify.com/v1/tracks/282RZOdU2idTClxJ7XIltH,Helloween,2,classic,0.000558,0.326,https://api.spotify.com/v1/audio-analysis/282RZOdU2idTClxJ7XIltH,audio_features,"The Best, The Rest, The Rare (The Collection 1984-1988)",37i9dQZF1DWWOaP4H0w5b0
逆光 - ウタ from ONE PIECE FILM RED,0.684,Anime Hits,0.901,5GXYKnnzBlHvrzBQ5WoxME,0.11,145.004,j-pop,5GXYKnnzBlHvrzBQ5WoxME,2022-07-05,0,0.563,4.81e-06,4,-3.926,3ZARNbKk2zkYDeVQpHE564,56,spotify:track:5GXYKnnzBlHvrzBQ5WoxME,237862,https://api.spotify.com/v1/tracks/5GXYKnnzBlHvrzBQ5WoxME,Ado,10,anime,0.000382,0.388,https://api.spotify.com/v1/audio-analysis/5GXYKnnzBlHvrzBQ5WoxME,audio_features,逆光 (ウタ from ONE PIECE FILM RED),37i9dQZF1DX3f3gm9VK7fL
Are you there?,0.44,African Heat,0.529,10y7iW3rc8bzGbhAC3mNPA,0.0592,112.014,afrobeats,10y7iW3rc8bzGbhAC3mNPA,2024-08-15,1,0.782,1.42e-06,4,-8.626,34MCeC9R3RzTxf3vzEJmWi,69,spotify:track:10y7iW3rc8bzGbhAC3mNPA,156429,https://api.spotify.com/v1/tracks/10y7iW3rc8bzGbhAC3mNPA,Ayo Maff,0,african,0.509,0.413,https://api.spotify.com/v1/audio-analysis/10y7iW3rc8bzGbhAC3mNPA,audio_features,MAFFIAN,37i9dQZF1DWYkaDif7Ztbp
All My Loving,0.892,Reggae Classics,0.439,5zKlKlmfKl5xnALE2ZskEB,0.1,157.436,reggae,5zKlKlmfKl5xnALE2ZskEB,2016-04-01,0,0.771,0.000452,4,-5.835,5q2Knpcgb67Fm9sWM01cX4,51,spotify:track:5zKlKlmfKl5xnALE2ZskEB,110088,https://api.spotify.com/v1/tracks/5zKlKlmfKl5xnALE2ZskEB,Prince Buster,0,classic,0.974,0.13,https://api.spotify.com/v1/audio-analysis/5zKlKlmfKl5xnALE2ZskEB,audio_features,"Ska and Rocksteady Collection, Vol. 1",71R43lBYQZ6JQXH6LmRo1I
Cheerleader (Felix Jaehn Remix) - Radio Edit,0.603,EDM Hits,0.685,7vFoFDWqTX0mHzLfrF1Cfy,0.0309,118.02,electronic,7vFoFDWqTX0mHzLfrF1Cfy,2015-10-16,1,0.782,1.18e-05,4,-6.237,7cVXH4slEYzGjDh498OFyL,80,spotify:track:7vFoFDWqTX0mHzLfrF1Cfy,180566,https://api.spotify.com/v1/tracks/7vFoFDWqTX0mHzLfrF1Cfy,"OMI, Felix Jaehn",4,modern,0.166,0.16,https://api.spotify.com/v1/audio-analysis/7vFoFDWqTX0mHzLfrF1Cfy,audio_features,Me 4 U,37i9dQZF1DX3Kdv0IChEm9
Chillin',0.6,Latino Hip-Hop,0.711,2PoaP2TiWpAcvyIlwVpw6y,0.26,159.089,latin,2PoaP2TiWpAcvyIlwVpw6y,2006-08-29,0,0.742,0,4,-6.038,1walNH2TBWePmw3KT3BDJ5,40,spotify:track:2PoaP2TiWpAcvyIlwVpw6y,195893,https://api.spotify.com/v1/tracks/2PoaP2TiWpAcvyIlwVpw6y,"Tego Calderón, Don Omar",9,hip-hop,0.0426,0.0923,https://api.spotify.com/v1/audio-analysis/2PoaP2TiWpAcvyIlwVpw6y,audio_features,The Underdog - El Subestimado,0WHSUDr9DMD89LvRgj8kyK
no rain today,0.703,Chill Lofi Study Beats,0.0785,0EJ4R1FWyczgGsdlIKgjyX,0.0543,80.029,lofi,0EJ4R1FWyczgGsdlIKgjyX,2022-12-27,0,0.7,0.879,4,-17.997,0m36fSjMw8zlqjdJH2VQYg,43,spotify:track:0EJ4R1FWyczgGsdlIKgjyX,84000,https://api.spotify.com/v1/tracks/0EJ4R1FWyczgGsdlIKgjyX,Avenue Arts,3,chill,0.805,0.102,https://api.spotify.com/v1/audio-analysis/0EJ4R1FWyczgGsdlIKgjyX,audio_features,no rain today,37i9dQZF1DX8Uebhn9wzrS
Beach in Hawaii,0.889,Reggae Classics,0.459,7K1QvbTr4KqK8Np5SpFC6S,0.0358,101.029,reggae,7K1QvbTr4KqK8Np5SpFC6S,2006,1,0.807,9.97e-06,4,-9.577,2gT72CpRI4izR1IUohkU7w,47,spotify:track:7K1QvbTr4KqK8Np5SpFC6S,220413,https://api.spotify.com/v1/tracks/7K1QvbTr4KqK8Np5SpFC6S,Ziggy Marley,0,classic,0.218,0.0866,https://api.spotify.com/v1/audio-analysis/7K1QvbTr4KqK8Np5SpFC6S,audio_features,Love Is My Religion,71R43lBYQZ6JQXH6LmRo1I
"The Planets, Op. 32: IV. Jupiter, the Bringer of Jollity",0.279,Classical Essentials,0.297,59Id4KrBWiizuq53doxWtp,0.037,139.855,classical,59Id4KrBWiizuq53doxWtp,1981-01-01,0,0.3,0.925,4,-14.937,4v0Xyz0LVToUsSTGdsvKSK,53,spotify:track:59Id4KrBWiizuq53doxWtp,456000,https://api.spotify.com/v1/tracks/59Id4KrBWiizuq53doxWtp,"Gustav Holst, Berliner Philharmoniker, Herbert von Karajan",7,essential,0.924,0.314,https://api.spotify.com/v1/audio-analysis/59Id4KrBWiizuq53doxWtp,audio_features,Holst: The Planets,37i9dQZF1DWWEJlAGA9gs0
"I'm an Alien, I'm Different",0.602,Hip-Hop Drive,0.778,1ko4RAJkpZ3TL9dhAlNjpN,0.195,95.983,hip-hop,1ko4RAJkpZ3TL9dhAlNjpN,2024-09-13,1,0.631,2.65e-06,4,-5.497,4Uw8OvwnSvNIdyAIOkFrLq,16,spotify:track:1ko4RAJkpZ3TL9dhAlNjpN,127060,https://api.spotify.com/v1/tracks/1ko4RAJkpZ3TL9dhAlNjpN,Yuck Norris,7,modern,0.284,0.519,https://api.spotify.com/v1/audio-analysis/1ko4RAJkpZ3TL9dhAlNjpN,audio_features,"I'm an Alien, I'm Different",3i47D9xIUamcm3ZkOIWwkr
Like That,0.312,Trap,0.676,2tudvzsrR56uom6smgOcSf,0.231,162.012,hip-hop,2tudvzsrR56uom6smgOcSf,2024-03-22,0,0.814,1.28e-05,4,-4.67,4iqbFIdGOTzXeDtt9owjQn,83,spotify:track:2tudvzsrR56uom6smgOcSf,267707,https://api.spotify.com/v1/tracks/2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",11,trap,0.00709,0.119,https://api.spotify.com/v1/audio-analysis/2tudvzsrR56uom6smgOcSf,audio_features,WE DON'T TRUST YOU,37i9dQZF1EIhshGKK0SEkb
Let Me Feel Your Charm - Spotify Singles,0.857,Soul Coffee,0.534,2kOdSOu7imEWFLgeYcY7tq,0.0235,92.812,soul,2kOdSOu7imEWFLgeYcY7tq,2024-02-14,0,0.573,0.0182,4,-7.904,3LOouZQ6CUoH29m6MnY8qV,49,spotify:track:2kOdSOu7imEWFLgeYcY7tq,162030,https://api.spotify.com/v1/tracks/2kOdSOu7imEWFLgeYcY7tq,"Thee Sacred Souls, Jensine Benitez",1,classic,0.458,0.186,https://api.spotify.com/v1/audio-analysis/2kOdSOu7imEWFLgeYcY7tq,audio_features,Let Me Feel Your Charm - Spotify Singles,37i9dQZF1DXaXDsfv6nvZ5
ライラック,0.775,Anime Hits,0.794,78W4mTLIh4qoLu92W4IQhO,0.0964,149.923,j-pop,78W4mTLIh4qoLu92W4IQhO,2024-04-11,1,0.531,0,4,-4.363,40CHqDtwO8xlI3Ns7sZZel,77,spotify:track:78W4mTLIh4qoLu92W4IQhO,288200,https://api.spotify.com/v1/tracks/78W4mTLIh4qoLu92W4IQhO,Mrs. GREEN APPLE,10,anime,0.0176,0.082,https://api.spotify.com/v1/audio-analysis/78W4mTLIh4qoLu92W4IQhO,audio_features,ライラック,37i9dQZF1DX3f3gm9VK7fL
Maximum Damage (feat. Headie One),0.507,Arab X,0.681,721NXqBKtuUskJBNKgSUYB,0.255,137.444,arabic,721NXqBKtuUskJBNKgSUYB,2023-10-04,0,0.619,2.82e-05,5,-6.108,3dctFKCiGPizmylLp0SN0a,47,spotify:track:721NXqBKtuUskJBNKgSUYB,171765,https://api.spotify.com/v1/tracks/721NXqBKtuUskJBNKgSUYB,"Bnxn, Headie One",11,modern,0.569,0.1,https://api.spotify.com/v1/audio-analysis/721NXqBKtuUskJBNKgSUYB,audio_features,"Sincerely, Benson",3gZgGRvDn9tTUy8n7699pD
I Will Be Heard,0.573,Metal Essentials,0.907,4Lxn1JlGJwmmXpODrNvPA6,0.102,92.634,metal,4Lxn1JlGJwmmXpODrNvPA6,2002-01-01,1,0.585,0,4,-4.787,2UPZ06izR1OtTX80U30AfG,54,spotify:track:4Lxn1JlGJwmmXpODrNvPA6,178667,https://api.spotify.com/v1/tracks/4Lxn1JlGJwmmXpODrNvPA6,Hatebreed,1,classic,7.21e-05,0.0682,https://api.spotify.com/v1/audio-analysis/4Lxn1JlGJwmmXpODrNvPA6,audio_features,Perseverance,37i9dQZF1DWWOaP4H0w5b0
I Want To Hold Your Hand - Remastered 2015,0.866,Rock Classics,0.715,4pbG9SUmWIvsROVLF0zF9s,0.0476,130.726,rock,4pbG9SUmWIvsROVLF0zF9s,2000-11-13,1,0.49,0,4,-5.549,7vEJAtP3KgKSpOHVgwm3Eh,62,spotify:track:4pbG9SUmWIvsROVLF0zF9s,145747,https://api.spotify.com/v1/tracks/4pbG9SUmWIvsROVLF0zF9s,The Beatles,7,classic,0.386,0.311,https://api.spotify.com/v1/audio-analysis/4pbG9SUmWIvsROVLF0zF9s,audio_features,1 (Remastered),37i9dQZF1DWXRqgorJj26U
ASUNASA - HOLD YOUR WAIST,0.788,African Heat,0.592,0SJCnl4d1Imajh0hm0AaN4,0.0949,105.013,afrobeats,0SJCnl4d1Imajh0hm0AaN4,2024-09-20,1,0.827,0.0378,4,-6.639,1QCCsP9vKzAFLklbRwvTC5,55,spotify:track:0SJCnl4d1Imajh0hm0AaN4,185427,https://api.spotify.com/v1/tracks/0SJCnl4d1Imajh0hm0AaN4,"Oxlade, Wande Coal",0,african,0.338,0.0969,https://api.spotify.com/v1/audio-analysis/0SJCnl4d1Imajh0hm0AaN4,audio_features,OFA (Oxlade From Africa),37i9dQZF1DWYkaDif7Ztbp
Nature Boy,0.0639,Jazz Classics,0.182,7hDq6sOZ5Rl1XnSSfoOBRK,0.0338,65.535,jazz,7hDq6sOZ5Rl1XnSSfoOBRK,2011-08-26,0,0.438,0.841,3,-15.209,1JqIyisOzzxq9TIyMoONSE,41,spotify:track:7hDq6sOZ5Rl1XnSSfoOBRK,284187,https://api.spotify.com/v1/tracks/7hDq6sOZ5Rl1XnSSfoOBRK,"Jan Johansson, Georg Riedel",2,classic,0.983,0.119,https://api.spotify.com/v1/audio-analysis/7hDq6sOZ5Rl1XnSSfoOBRK,audio_features,Jan Johansson in Hamburg with Georg Riedel,37i9dQZF1DXbITWG1ZJKYt
Advent,0.68,Chill Lofi Study Beats,0.414,2Y8XBMoj6RLnD5ksdWBDyP,0.0315,150.038,lofi,2Y8XBMoj6RLnD5ksdWBDyP,2022-10-14,1,0.59,0.894,4,-8.558,3TJa56aPUhB7jtdarTLRyb,38,spotify:track:2Y8XBMoj6RLnD5ksdWBDyP,144800,https://api.spotify.com/v1/tracks/2Y8XBMoj6RLnD5ksdWBDyP,Dubtrack,8,chill,0.286,0.13,https://api.spotify.com/v1/audio-analysis/2Y8XBMoj6RLnD5ksdWBDyP,audio_features,Advent,37i9dQZF1DX8Uebhn9wzrS
"Sibelius: Finlandia, Op. 26",0.0612,Classical Essentials,0.127,6HknRM996YMa7VSBFYlnPJ,0.0394,149.698,classical,6HknRM996YMa7VSBFYlnPJ,2001-09-01,1,0.177,0.901,4,-19.167,3n0jPYNN4jG8uUmW7mYXIn,38,spotify:track:6HknRM996YMa7VSBFYlnPJ,485667,https://api.spotify.com/v1/tracks/6HknRM996YMa7VSBFYlnPJ,"Jean Sibelius, Sakari Oramo, City Of Birmingham Symphony Orchestra",8,essential,0.903,0.114,https://api.spotify.com/v1/audio-analysis/6HknRM996YMa7VSBFYlnPJ,audio_features,"Sibelius : Karelia Suite, Pohjola's Daughter, The Bard, Finlandia & Tapiola",37i9dQZF1DWWEJlAGA9gs0
Slave to the Grind,0.305,Metal Essentials,0.976,49IA4BhFCOWZQ7A7wxfa4e,0.105,133.176,metal,49IA4BhFCOWZQ7A7wxfa4e,1991,1,0.487,0.352,4,-7.567,0AiXcZbksZoX2pSe2384Z3,3,spotify:track:49IA4BhFCOWZQ7A7wxfa4e,208667,https://api.spotify.com/v1/tracks/49IA4BhFCOWZQ7A7wxfa4e,Skid Row,7,classic,6.8e-06,0.242,https://api.spotify.com/v1/audio-analysis/49IA4BhFCOWZQ7A7wxfa4e,audio_features,Slave to the Grind,37i9dQZF1DWWOaP4H0w5b0
Footprints - Remastered,0.492,Jazz Classics,0.454,2JITVZu8o6ls9k8SoMRy7w,0.028,135.947,jazz,2JITVZu8o6ls9k8SoMRy7w,1967,0,0.53,0.116,3,-11.19,4sxvTow8IffB0lisGJWb6Z,48,spotify:track:2JITVZu8o6ls9k8SoMRy7w,449773,https://api.spotify.com/v1/tracks/2JITVZu8o6ls9k8SoMRy7w,Wayne Shorter,7,classic,0.768,0.113,https://api.spotify.com/v1/audio-analysis/2JITVZu8o6ls9k8SoMRy7w,audio_features,Adam's Apple (Rudy Van Gelder Edition),37i9dQZF1DXbITWG1ZJKYt
LIKE THAT,0.76,K-Pop Daebak,0.5,7GDgpad2BQVuDUzaxHFakc,0.103,101.959,k-pop,7GDgpad2BQVuDUzaxHFakc,2024-04-01,0,0.871,3.49e-06,4,-8.675,0eSbsl3j8jz96LC2NCLPc4,75,spotify:track:7GDgpad2BQVuDUzaxHFakc,168359,https://api.spotify.com/v1/tracks/7GDgpad2BQVuDUzaxHFakc,BABYMONSTER,11,modern,0.32,0.0672,https://api.spotify.com/v1/audio-analysis/7GDgpad2BQVuDUzaxHFakc,audio_features,BABYMONS7ER,1bNuDsel3P60p11Z7vfHMR
Simply Beautiful,0.483,Soul Coffee,0.45,4nYMxYwlymkLGpP1nBtkJV,0.04,132.951,soul,4nYMxYwlymkLGpP1nBtkJV,2024-08-02,0,0.595,0.0167,4,-9.878,6kYamSMXOBgysbJwvjNBjc,49,spotify:track:4nYMxYwlymkLGpP1nBtkJV,258000,https://api.spotify.com/v1/tracks/4nYMxYwlymkLGpP1nBtkJV,Maxwell,9,classic,0.75,0.14,https://api.spotify.com/v1/audio-analysis/4nYMxYwlymkLGpP1nBtkJV,audio_features,Simply Beautiful,37i9dQZF1DXaXDsfv6nvZ5
Moonlit Floor (Kiss Me),0.672,Today's Top Hits,0.787,5G345YEhvleYxQLfYUlEFv,0.116,109.939,pop,5G345YEhvleYxQLfYUlEFv,2024-10-08,0,0.734,0,4,-3.951,1OGxb1Z5KDBVOwDtyKu8wz,82,spotify:track:5G345YEhvleYxQLfYUlEFv,155757,https://api.spotify.com/v1/tracks/5G345YEhvleYxQLfYUlEFv,LISA,5,mainstream,0.126,0.312,https://api.spotify.com/v1/audio-analysis/5G345YEhvleYxQLfYUlEFv,audio_features,Moonlit Floor (Kiss Me),37i9dQZF1DXcBWIGoYBM5M
That Go! (feat. T-Shyne),0.189,Trap,0.575,6rUmUJ2drFemHTH73bFAKQ,0.0501,145.95,hip-hop,6rUmUJ2drFemHTH73bFAKQ,2021-04-16,1,0.713,0,4,-6.706,3ihwKkIMJWmmp1huNH0iWC,72,spotify:track:6rUmUJ2drFemHTH73bFAKQ,226400,https://api.spotify.com/v1/tracks/6rUmUJ2drFemHTH73bFAKQ,"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",1,trap,0.00669,0.169,https://api.spotify.com/v1/audio-analysis/6rUmUJ2drFemHTH73bFAKQ,audio_features,Slime Language 2,37i9dQZF1EIhshGKK0SEkb
"Symphony No.5 in E flat, Op.82: 3. Allegro molto",0.0737,Classical Essentials,0.0868,7xGcLLeK1de0I71lH28DeM,0.0387,94.463,classical,7xGcLLeK1de0I71lH28DeM,1995-01-01,1,0.144,0.904,3,-23.338,74gkysxw3qdfylHtTBH0kR,0,spotify:track:7xGcLLeK1de0I71lH28DeM,482000,https://api.spotify.com/v1/tracks/7xGcLLeK1de0I71lH28DeM,"Jean Sibelius, Boston Symphony Orchestra, Sir Colin Davis",8,essential,0.891,0.177,https://api.spotify.com/v1/audio-analysis/7xGcLLeK1de0I71lH28DeM,audio_features,"Sibelius: The Complete Symphonies, Vol.1 (2 CDs)",37i9dQZF1DWWEJlAGA9gs0
Let's Go,0.267,Top Gaming Tracks,0.636,5GCU2LJWPzoP8Q6nexs61z,0.0845,75.486,gaming,5GCU2LJWPzoP8Q6nexs61z,2023-06-23,1,0.654,0,4,-6.904,49vCWZ0yKkRvfetjsYVLnx,73,spotify:track:5GCU2LJWPzoP8Q6nexs61z,140107,https://api.spotify.com/v1/tracks/5GCU2LJWPzoP8Q6nexs61z,Key Glock,8,modern,0.00258,0.412,https://api.spotify.com/v1/audio-analysis/5GCU2LJWPzoP8Q6nexs61z,audio_features,Glockoma 2 (Deluxe),37i9dQZF1DWTyiBJ6yEqeu
