id,name,artist,popularity,genre,subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0AcP7ZjBbHvZoIrk9SJPvP,Lost in the Mail,Dylan Sitts,54,lofi,chill,0.761,0.331,0,-8.072,1,0.0443,0.374,0.854,0.12,0.129,113.978,audio_features,spotify:track:0AcP7ZjBbHvZoIrk9SJPvP,https://api.spotify.com/v1/tracks/0AcP7ZjBbHvZoIrk9SJPvP,https://api.spotify.com/v1/audio-analysis/0AcP7ZjBbHvZoIrk9SJPvP,142105,3
0CetiWNK7oVzF5H0M2dGTS,Wale (Remix) [feat. Simi],"Candy Bleakz, Simi",46,arabic,modern,0.798,0.897,11,-4.58,1,0.127,0.177,0,0.0957,0.658,117.996,audio_features,spotify:track:0CetiWNK7oVzF5H0M2dGTS,https://api.spotify.com/v1/tracks/0CetiWNK7oVzF5H0M2dGTS,https://api.spotify.com/v1/audio-analysis/0CetiWNK7oVzF5H0M2dGTS,188136,4
5ZdxqqEkav8Ft5zVuczx4R,You,Dre Runn,9,hip-hop,modern,0.482,0.866,0,-6.561,1,0.391,0.715,0,0.204,0.434,81.602,audio_features,spotify:track:5ZdxqqEkav8Ft5zVuczx4R,https://api.spotify.com/v1/tracks/5ZdxqqEkav8Ft5zVuczx4R,https://api.spotify.com/v1/audio-analysis/5ZdxqqEkav8Ft5zVuczx4R,177000,4
1h9AZqUiuQWbnpbUiR3olP,Highway to Shell,Royal 63,37,lofi,chill,0.831,0.444,5,-7.776,1,0.0513,0.725,0.932,0.104,0.695,140.01,audio_features,spotify:track:1h9AZqUiuQWbnpbUiR3olP,https://api.spotify.com/v1/tracks/1h9AZqUiuQWbnpbUiR3olP,https://api.spotify.com/v1/audio-analysis/1h9AZqUiuQWbnpbUiR3olP,140571,4
7rqR6MqQX8x2eDlAmleCRl,Waiting on the Right Time,Thee Sacred Souls,47,soul,classic,0.551,0.566,4,-8.303,1,0.0421,0.177,2.45e-05,0.124,0.722,137.521,audio_features,spotify:track:7rqR6MqQX8x2eDlAmleCRl,https://api.spotify.com/v1/tracks/7rqR6MqQX8x2eDlAmleCRl,https://api.spotify.com/v1/audio-analysis/7rqR6MqQX8x2eDlAmleCRl,219787,4
7MH56weRw2uMcFaTAWgHUE,Time Traveler,mennasa,37,lofi,chill,0.694,0.514,11,-11.565,1,0.0737,0.905,0.897,0.108,0.275,79.994,audio_features,spotify:track:7MH56weRw2uMcFaTAWgHUE,https://api.spotify.com/v1/tracks/7MH56weRw2uMcFaTAWgHUE,https://api.spotify.com/v1/audio-analysis/7MH56weRw2uMcFaTAWgHUE,181645,4
4TIqzdAssasqx3DAe6cG9J,Ramen & OJ,"Joyner Lucas, Lil Baby",65,arabic,modern,0.597,0.571,1,-6.205,0,0.293,0.492,0,0.093,0.165,106.196,audio_features,spotify:track:4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J,https://api.spotify.com/v1/audio-analysis/4TIqzdAssasqx3DAe6cG9J,218448,3
6rOqLUy3kp0PVQQEtNPpbQ,Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",66,arabic,modern,0.806,0.744,10,-5.377,0,0.0392,0.187,0.395,0.104,0.765,104.991,audio_features,spotify:track:6rOqLUy3kp0PVQQEtNPpbQ,https://api.spotify.com/v1/tracks/6rOqLUy3kp0PVQQEtNPpbQ,https://api.spotify.com/v1/audio-analysis/6rOqLUy3kp0PVQQEtNPpbQ,174744,4
6JvWMLscnWYkgX1zPufIGT,Kese (Dance),Wizkid,0,arabic,modern,0.775,0.874,5,-5.635,0,0.0503,0.143,0.393,0.411,0.915,118.082,audio_features,spotify:track:6JvWMLscnWYkgX1zPufIGT,https://api.spotify.com/v1/tracks/6JvWMLscnWYkgX1zPufIGT,https://api.spotify.com/v1/audio-analysis/6JvWMLscnWYkgX1zPufIGT,174053,4
2WbSomIjmWotBod7X4ziQK,verde Botella,Carlos Ares,25,latin,chill,0.727,0.338,1,-11.215,0,0.354,0.209,0,0.249,0.751,79.886,audio_features,spotify:track:2WbSomIjmWotBod7X4ziQK,https://api.spotify.com/v1/tracks/2WbSomIjmWotBod7X4ziQK,https://api.spotify.com/v1/audio-analysis/2WbSomIjmWotBod7X4ziQK,175971,4
3sjtQ07ptlPzw2N4YmGW3S,Super,Cordae,56,hip-hop,gangster,0.899,0.695,1,-4.749,1,0.346,0.113,0,0.112,0.394,139.027,audio_features,spotify:track:3sjtQ07ptlPzw2N4YmGW3S,https://api.spotify.com/v1/tracks/3sjtQ07ptlPzw2N4YmGW3S,https://api.spotify.com/v1/audio-analysis/3sjtQ07ptlPzw2N4YmGW3S,177554,4
0EQt3hJTjy2dYuxZp3cqo9,Vintage,Moses Sumney,43,soul,classic,0.619,0.661,11,-8.529,1,0.0424,0.581,0.0181,0.287,0.624,117.985,audio_features,spotify:track:0EQt3hJTjy2dYuxZp3cqo9,https://api.spotify.com/v1/tracks/0EQt3hJTjy2dYuxZp3cqo9,https://api.spotify.com/v1/audio-analysis/0EQt3hJTjy2dYuxZp3cqo9,222827,4
4HoOTJ8tM7ikMkEkoJTisX,Cold Reactor,Everything Everything,40,rock,feel-good,0.601,0.73,7,-6.077,1,0.0353,0.271,0.0143,0.127,0.814,160.047,audio_features,spotify:track:4HoOTJ8tM7ikMkEkoJTisX,https://api.spotify.com/v1/tracks/4HoOTJ8tM7ikMkEkoJTisX,https://api.spotify.com/v1/audio-analysis/4HoOTJ8tM7ikMkEkoJTisX,231467,4
0kX0jZQieja8m7twj3LqYp,Overlord,Dylan Sitts,46,lofi,chill,0.771,0.251,6,-14.208,0,0.0721,0.72,0.909,0.111,0.189,130.252,audio_features,spotify:track:0kX0jZQieja8m7twj3LqYp,https://api.spotify.com/v1/tracks/0kX0jZQieja8m7twj3LqYp,https://api.spotify.com/v1/audio-analysis/0kX0jZQieja8m7twj3LqYp,133700,4
2oW52tBeJNSv93Ct5AJb8q,Una Noche Sin Pensar,Sebastian Yatra,60,latin,chill,0.676,0.858,0,-2.636,1,0.0467,0.0354,0,0.211,0.67,139.998,audio_features,spotify:track:2oW52tBeJNSv93Ct5AJb8q,https://api.spotify.com/v1/tracks/2oW52tBeJNSv93Ct5AJb8q,https://api.spotify.com/v1/audio-analysis/2oW52tBeJNSv93Ct5AJb8q,161173,4
6JBOTY4U3xGtE2Wpzp2uA3,Always on My Mind,Roller Derby,41,rock,feel-good,0.493,0.792,2,-5.415,1,0.0363,0.181,0.0122,0.222,0.453,162.052,audio_features,spotify:track:6JBOTY4U3xGtE2Wpzp2uA3,https://api.spotify.com/v1/tracks/6JBOTY4U3xGtE2Wpzp2uA3,https://api.spotify.com/v1/audio-analysis/6JBOTY4U3xGtE2Wpzp2uA3,209565,4
7t5lmOZhDrZa4GtAfL7GH7,Find Me,Shallipopi,47,arabic,modern,0.551,0.498,6,-6.815,0,0.244,0.572,0,0.231,0.577,106.209,audio_features,spotify:track:7t5lmOZhDrZa4GtAfL7GH7,https://api.spotify.com/v1/tracks/7t5lmOZhDrZa4GtAfL7GH7,https://api.spotify.com/v1/audio-analysis/7t5lmOZhDrZa4GtAfL7GH7,146061,4
5Lplx3jpmE2GjvCZxxjBVA,Synthetic Forest,East Lassitude,39,lofi,chill,0.692,0.159,7,-18.401,1,0.204,0.728,0.928,0.101,0.359,81.888,audio_features,spotify:track:5Lplx3jpmE2GjvCZxxjBVA,https://api.spotify.com/v1/tracks/5Lplx3jpmE2GjvCZxxjBVA,https://api.spotify.com/v1/audio-analysis/5Lplx3jpmE2GjvCZxxjBVA,175067,4
22RouMg8y4SBF8SSFp1hYV,Chaque matin,"Key Largo, LEDG",38,hip-hop,french,0.924,0.531,3,-5.954,1,0.453,0.142,0,0.114,0.532,122.03,audio_features,spotify:track:22RouMg8y4SBF8SSFp1hYV,https://api.spotify.com/v1/tracks/22RouMg8y4SBF8SSFp1hYV,https://api.spotify.com/v1/audio-analysis/22RouMg8y4SBF8SSFp1hYV,251786,4
1U3A66OHQyTu4N2QTMsP86,GRACIAS POR NADA,Bad Bunny,65,latin,chill,0.778,0.555,6,-5.473,0,0.231,0.325,0,0.111,0.271,143.916,audio_features,spotify:track:1U3A66OHQyTu4N2QTMsP86,https://api.spotify.com/v1/tracks/1U3A66OHQyTu4N2QTMsP86,https://api.spotify.com/v1/audio-analysis/1U3A66OHQyTu4N2QTMsP86,177451,4
1C4anFssxHmhUTMsMxZcC1,You,"Crayon, Young Jonn",56,afrobeats,african,0.735,0.866,6,-5.393,1,0.197,0.0436,1.7e-06,0.0976,0.697,112.001,audio_features,spotify:track:1C4anFssxHmhUTMsMxZcC1,https://api.spotify.com/v1/tracks/1C4anFssxHmhUTMsMxZcC1,https://api.spotify.com/v1/audio-analysis/1C4anFssxHmhUTMsMxZcC1,171429,4
2HChh5IiMVMDD7BAJ2FCbZ,Eclipse,parrow,57,lofi,chill,0.351,0.114,4,-23.924,0,0.0369,0.851,0.935,0.0995,0.034,102.495,audio_features,spotify:track:2HChh5IiMVMDD7BAJ2FCbZ,https://api.spotify.com/v1/tracks/2HChh5IiMVMDD7BAJ2FCbZ,https://api.spotify.com/v1/audio-analysis/2HChh5IiMVMDD7BAJ2FCbZ,144231,4
6CY9Zcmxx1ejM8zLZ6zZt2,Call It A Day,Mwuah,38,lofi,chill,0.582,0.413,2,-9.321,1,0.0463,0.77,0.813,0.153,0.204,79.993,audio_features,spotify:track:6CY9Zcmxx1ejM8zLZ6zZt2,https://api.spotify.com/v1/tracks/6CY9Zcmxx1ejM8zLZ6zZt2,https://api.spotify.com/v1/audio-analysis/6CY9Zcmxx1ejM8zLZ6zZt2,139125,4
6FKD7NlcNchJckU1LxjN5U,Resting Days,Chizu,39,lofi,chill,0.594,0.119,11,-15.257,0,0.0355,0.956,0.68,0.29,0.113,84.023,audio_features,spotify:track:6FKD7NlcNchJckU1LxjN5U,https://api.spotify.com/v1/tracks/6FKD7NlcNchJckU1LxjN5U,https://api.spotify.com/v1/audio-analysis/6FKD7NlcNchJckU1LxjN5U,140000,4
3EqiRM3kR2iNXYWIDOJHWZ,Un Placer,LANE,16,latin,chill,0.483,0.63,4,-6.322,0,0.0972,0.304,0,0.369,0.217,98.868,audio_features,spotify:track:3EqiRM3kR2iNXYWIDOJHWZ,https://api.spotify.com/v1/tracks/3EqiRM3kR2iNXYWIDOJHWZ,https://api.spotify.com/v1/audio-analysis/3EqiRM3kR2iNXYWIDOJHWZ,158182,4
4B1HM5y11fFdxnWH01nUCN,No Sabes Mentir,Cupido,42,latin,chill,0.784,0.876,5,-5.155,0,0.0329,0.032,0.0231,0.125,0.517,122.96,audio_features,spotify:track:4B1HM5y11fFdxnWH01nUCN,https://api.spotify.com/v1/tracks/4B1HM5y11fFdxnWH01nUCN,https://api.spotify.com/v1/audio-analysis/4B1HM5y11fFdxnWH01nUCN,268096,4
45DFMibGGTU5cqIi1cU1EZ,Talk is Cheap,Dr. Dog,38,rock,feel-good,0.551,0.749,2,-8.558,1,0.0557,0.0963,0.00527,0.239,0.878,170.934,audio_features,spotify:track:45DFMibGGTU5cqIi1cU1EZ,https://api.spotify.com/v1/tracks/45DFMibGGTU5cqIi1cU1EZ,https://api.spotify.com/v1/audio-analysis/45DFMibGGTU5cqIi1cU1EZ,270937,4
4muwDurKeVOB1WBjTVRWlD,War Bout It (feat. 21 Savage),"Lil Durk, 21 Savage",58,arabic,modern,0.732,0.6,6,-9.057,0,0.241,0.00385,0.000114,0.112,0.436,167.973,audio_features,spotify:track:4muwDurKeVOB1WBjTVRWlD,https://api.spotify.com/v1/tracks/4muwDurKeVOB1WBjTVRWlD,https://api.spotify.com/v1/audio-analysis/4muwDurKeVOB1WBjTVRWlD,160203,4
4j8uAYMGya8Qn9pTiXusO3,van life,luv.fi,40,lofi,chill,0.66,0.429,11,-11.42,1,0.0473,0.299,0.877,0.116,0.404,79.994,audio_features,spotify:track:4j8uAYMGya8Qn9pTiXusO3,https://api.spotify.com/v1/tracks/4j8uAYMGya8Qn9pTiXusO3,https://api.spotify.com/v1/audio-analysis/4j8uAYMGya8Qn9pTiXusO3,141796,1
1rqbzW0VtlQkSmsK7IoBll,Running,"Lutalo, Claud",34,rock,indie,0.605,0.784,9,-9.475,0,0.0488,0.782,0.0427,0.224,0.89,130.078,audio_features,spotify:track:1rqbzW0VtlQkSmsK7IoBll,https://api.spotify.com/v1/tracks/1rqbzW0VtlQkSmsK7IoBll,https://api.spotify.com/v1/audio-analysis/1rqbzW0VtlQkSmsK7IoBll,217208,4
3EiXe5wm6GitRksxmUXnHD,Nocturna,Dpsht,39,lofi,chill,0.832,0.151,10,-13.421,1,0.165,0.882,0.895,0.0983,0.458,144.114,audio_features,spotify:track:3EiXe5wm6GitRksxmUXnHD,https://api.spotify.com/v1/tracks/3EiXe5wm6GitRksxmUXnHD,https://api.spotify.com/v1/audio-analysis/3EiXe5wm6GitRksxmUXnHD,80521,4
3NNhwmJ4W2hsb3ZGMulWb5,Sunset,Mr Argyle,40,lofi,chill,0.656,0.33,6,-13.618,1,0.0633,0.667,0.824,0.138,0.298,80.061,audio_features,spotify:track:3NNhwmJ4W2hsb3ZGMulWb5,https://api.spotify.com/v1/tracks/3NNhwmJ4W2hsb3ZGMulWb5,https://api.spotify.com/v1/audio-analysis/3NNhwmJ4W2hsb3ZGMulWb5,137171,4
2mzEq2oXsQkgKWU69V6E3L,Lisboa,José Otero,29,latin,chill,0.738,0.556,9,-7.755,0,0.0404,0.0965,0,0.079,0.505,121.03,audio_features,spotify:track:2mzEq2oXsQkgKWU69V6E3L,https://api.spotify.com/v1/tracks/2mzEq2oXsQkgKWU69V6E3L,https://api.spotify.com/v1/audio-analysis/2mzEq2oXsQkgKWU69V6E3L,172787,4
31lopd32BkJBTSgYE16c5e,In A Minute,Lil Baby,61,arabic,modern,0.547,0.604,2,-5.99,1,0.319,0.0334,0,0.112,0.149,78.502,audio_features,spotify:track:31lopd32BkJBTSgYE16c5e,https://api.spotify.com/v1/tracks/31lopd32BkJBTSgYE16c5e,https://api.spotify.com/v1/audio-analysis/31lopd32BkJBTSgYE16c5e,200471,1
0im5PdKDz2raraDknVtn8F,on and off,fly_by_wire,47,lofi,chill,0.636,0.423,8,-11.461,0,0.467,0.917,0.877,0.109,0.438,160.079,audio_features,spotify:track:0im5PdKDz2raraDknVtn8F,https://api.spotify.com/v1/tracks/0im5PdKDz2raraDknVtn8F,https://api.spotify.com/v1/audio-analysis/0im5PdKDz2raraDknVtn8F,126207,4
2fI7xNA7dEskW6fGjq623B,Free,Mike Oliver,39,lofi,chill,0.787,0.251,7,-10.46,0,0.0813,0.311,0.893,0.089,0.59,139.984,audio_features,spotify:track:2fI7xNA7dEskW6fGjq623B,https://api.spotify.com/v1/tracks/2fI7xNA7dEskW6fGjq623B,https://api.spotify.com/v1/audio-analysis/2fI7xNA7dEskW6fGjq623B,168214,4
7ajpbW6tBpqUI9foCtwlLw,祝福,YOASOBI,61,j-pop,anime,0.553,0.958,4,-3.159,0,0.073,0.0186,3.08e-05,0.297,0.541,170.045,audio_features,spotify:track:7ajpbW6tBpqUI9foCtwlLw,https://api.spotify.com/v1/tracks/7ajpbW6tBpqUI9foCtwlLw,https://api.spotify.com/v1/audio-analysis/7ajpbW6tBpqUI9foCtwlLw,196235,4
0PWLHDSK39Kh8Adc83Ltw6,Mp3,Mario Puglia,30,latin,chill,0.615,0.704,4,-6.255,1,0.0455,0.405,4.14e-05,0.422,0.484,87.941,audio_features,spotify:track:0PWLHDSK39Kh8Adc83Ltw6,https://api.spotify.com/v1/tracks/0PWLHDSK39Kh8Adc83Ltw6,https://api.spotify.com/v1/audio-analysis/0PWLHDSK39Kh8Adc83Ltw6,181368,4
1vDIIfv8qU7xPmK44oAdn7,Grand Master,Spiral Groove,40,lofi,chill,0.554,0.249,3,-18.585,0,0.0586,0.971,0.938,0.108,0.487,136.081,audio_features,spotify:track:1vDIIfv8qU7xPmK44oAdn7,https://api.spotify.com/v1/tracks/1vDIIfv8qU7xPmK44oAdn7,https://api.spotify.com/v1/audio-analysis/1vDIIfv8qU7xPmK44oAdn7,130929,4
0MAUM5bJIV77liYMlLLf08,Forever (feat. Shallipopi),"Tion Wayne, Shallipopi",53,arabic,modern,0.806,0.656,1,-6.025,0,0.338,0.176,4.96e-05,0.194,0.844,112.166,audio_features,spotify:track:0MAUM5bJIV77liYMlLLf08,https://api.spotify.com/v1/tracks/0MAUM5bJIV77liYMlLLf08,https://api.spotify.com/v1/audio-analysis/0MAUM5bJIV77liYMlLLf08,155884,4
4gwltSjdrzKtKz9dlk2Wja,Stella Brown,Jelani Aryeh,48,rock,feel-good,0.724,0.48,2,-7.537,1,0.0342,0.211,0.0772,0.289,0.591,125.007,audio_features,spotify:track:4gwltSjdrzKtKz9dlk2Wja,https://api.spotify.com/v1/tracks/4gwltSjdrzKtKz9dlk2Wja,https://api.spotify.com/v1/audio-analysis/4gwltSjdrzKtKz9dlk2Wja,187415,4
1SadNNfKugUYlaXTZO9g7c,camping trip,Collinsworthy,50,lofi,chill,0.615,0.0455,0,-17.469,1,0.0367,0.942,0.921,0.0899,0.038,71.045,audio_features,spotify:track:1SadNNfKugUYlaXTZO9g7c,https://api.spotify.com/v1/tracks/1SadNNfKugUYlaXTZO9g7c,https://api.spotify.com/v1/audio-analysis/1SadNNfKugUYlaXTZO9g7c,159750,4
1jVceCJMXdpuLZhG01ZoK1,Timely Ascension,Dylan Sitts,40,lofi,chill,0.709,0.418,10,-5.7,0,0.0564,0.677,0.897,0.22,0.186,169.936,audio_features,spotify:track:1jVceCJMXdpuLZhG01ZoK1,https://api.spotify.com/v1/tracks/1jVceCJMXdpuLZhG01ZoK1,https://api.spotify.com/v1/audio-analysis/1jVceCJMXdpuLZhG01ZoK1,135529,4
5FzsdlFgAFN1aSe9YwoN6s,Marhaba,Kizz Daniel,65,afrobeats,african,0.598,0.765,5,-4.93,0,0.323,0.275,0,0.0225,0.844,84.978,audio_features,spotify:track:5FzsdlFgAFN1aSe9YwoN6s,https://api.spotify.com/v1/tracks/5FzsdlFgAFN1aSe9YwoN6s,https://api.spotify.com/v1/audio-analysis/5FzsdlFgAFN1aSe9YwoN6s,144189,4
5JUKIuitWdBmb2k3opt8Bg,Shine Shine,Young Jonn,44,arabic,modern,0.574,0.727,5,-5.187,0,0.298,0.0537,4.49e-06,0.378,0.492,152.902,audio_features,spotify:track:5JUKIuitWdBmb2k3opt8Bg,https://api.spotify.com/v1/tracks/5JUKIuitWdBmb2k3opt8Bg,https://api.spotify.com/v1/audio-analysis/5JUKIuitWdBmb2k3opt8Bg,152348,5
4loxJClOvjpnA67XzbFyNB,on the edge,Zupa Fitz,52,lofi,chill,0.219,0.0908,1,-28.23,1,0.0445,0.989,0.939,0.119,0.138,173.629,audio_features,spotify:track:4loxJClOvjpnA67XzbFyNB,https://api.spotify.com/v1/tracks/4loxJClOvjpnA67XzbFyNB,https://api.spotify.com/v1/audio-analysis/4loxJClOvjpnA67XzbFyNB,133333,4
1swz9stsbG1p34SJHJqiww,Murder on the Dance Floor - triple j Like A Version,Royel Otis,67,rock,feel-good,0.56,0.699,4,-8.501,1,0.0327,0.00483,0,0.223,0.512,122.942,audio_features,spotify:track:1swz9stsbG1p34SJHJqiww,https://api.spotify.com/v1/tracks/1swz9stsbG1p34SJHJqiww,https://api.spotify.com/v1/audio-analysis/1swz9stsbG1p34SJHJqiww,180872,4
4b7IBgXC4SVKTXMEqhcuXb,Vértices,Boi Nomad,21,latin,chill,0.716,0.287,9,-10.094,0,0.0421,0.849,7.86e-05,0.105,0.383,89.847,audio_features,spotify:track:4b7IBgXC4SVKTXMEqhcuXb,https://api.spotify.com/v1/tracks/4b7IBgXC4SVKTXMEqhcuXb,https://api.spotify.com/v1/audio-analysis/4b7IBgXC4SVKTXMEqhcuXb,235264,4
3e9ZwwMZACRvj2cOXuOOyP,Party Don't Stop,Bnxn,38,arabic,modern,0.704,0.596,9,-8.827,0,0.274,0.551,0.00446,0.151,0.36,152.894,audio_features,spotify:track:3e9ZwwMZACRvj2cOXuOOyP,https://api.spotify.com/v1/tracks/3e9ZwwMZACRvj2cOXuOOyP,https://api.spotify.com/v1/audio-analysis/3e9ZwwMZACRvj2cOXuOOyP,162974,4
3FImu2LpSuH6gDHBuFgIbS,DO 4 LOVE,Snoh Aalegra,66,soul,classic,0.367,0.142,6,-12.717,0,0.0319,0.913,0.00367,0.107,0.1,69.827,audio_features,spotify:track:3FImu2LpSuH6gDHBuFgIbS,https://api.spotify.com/v1/tracks/3FImu2LpSuH6gDHBuFgIbS,https://api.spotify.com/v1/audio-analysis/3FImu2LpSuH6gDHBuFgIbS,189463,4
3rBQFU7o7d7ezAVC1aXaVD,"Violin Concerto No. 2 in A Major, Op. 5: II. Largo","Joseph Boulogne Chevalier de Saint-Georges, Anne-Sophie Mutter, Mutter's Virtuosi",42,classical,essential,0.267,0.0699,2,-23.034,1,0.0468,0.816,0.0278,0.153,0.102,96.393,audio_features,spotify:track:3rBQFU7o7d7ezAVC1aXaVD,https://api.spotify.com/v1/tracks/3rBQFU7o7d7ezAVC1aXaVD,https://api.spotify.com/v1/audio-analysis/3rBQFU7o7d7ezAVC1aXaVD,365997,3
3UKky7fmnwaifOyZ9Alo2u,Song of the South,Zach Whitsel,15,country,classic,0.484,0.513,9,-9.234,1,0.0491,0.573,0,0.156,0.734,162.451,audio_features,spotify:track:3UKky7fmnwaifOyZ9Alo2u,https://api.spotify.com/v1/tracks/3UKky7fmnwaifOyZ9Alo2u,https://api.spotify.com/v1/audio-analysis/3UKky7fmnwaifOyZ9Alo2u,147609,4
2dklP2sRuvcJROlrM8F7Dp,DESERT EAGLE,Beyoncé,56,soul,classic,0.691,0.489,0,-8.461,1,0.0539,0.645,1.61e-06,0.328,0.662,85.032,audio_features,spotify:track:2dklP2sRuvcJROlrM8F7Dp,https://api.spotify.com/v1/tracks/2dklP2sRuvcJROlrM8F7Dp,https://api.spotify.com/v1/audio-analysis/2dklP2sRuvcJROlrM8F7Dp,72449,4
7FeEiAWqWScpMFnlLSUvX2,Anytime Anywhere,milet,61,j-pop,anime,0.365,0.767,4,-4.107,1,0.0659,0.498,0,0.156,0.399,109.261,audio_features,spotify:track:7FeEiAWqWScpMFnlLSUvX2,https://api.spotify.com/v1/tracks/7FeEiAWqWScpMFnlLSUvX2,https://api.spotify.com/v1/audio-analysis/7FeEiAWqWScpMFnlLSUvX2,230450,5
5zGhvl37kzqACtEnoVpdyz,Winning At Life,Platinum Dust,38,lofi,chill,0.688,0.232,4,-13.083,0,0.154,0.665,0.863,0.256,0.751,77.994,audio_features,spotify:track:5zGhvl37kzqACtEnoVpdyz,https://api.spotify.com/v1/tracks/5zGhvl37kzqACtEnoVpdyz,https://api.spotify.com/v1/audio-analysis/5zGhvl37kzqACtEnoVpdyz,119265,4
4Yw2SSpgPt2mLpIp52yJP4,Es Nada,Rapper School,0,latin,hip-hop,0.75,0.724,1,-5.224,1,0.354,0.114,0,0.235,0.601,90.571,audio_features,spotify:track:4Yw2SSpgPt2mLpIp52yJP4,https://api.spotify.com/v1/tracks/4Yw2SSpgPt2mLpIp52yJP4,https://api.spotify.com/v1/audio-analysis/4Yw2SSpgPt2mLpIp52yJP4,233359,4
48GKLh6nZzWSYZnkptPPQd,Like Dat,"Lil Frosh, Zinoleesky",34,arabic,modern,0.942,0.876,4,-4.965,0,0.0542,0.0954,0.0127,0.0266,0.749,115.972,audio_features,spotify:track:48GKLh6nZzWSYZnkptPPQd,https://api.spotify.com/v1/tracks/48GKLh6nZzWSYZnkptPPQd,https://api.spotify.com/v1/audio-analysis/48GKLh6nZzWSYZnkptPPQd,133649,4
1kW728xFsRBvunN1yiTsNf,Ilashe,"Ruger, Bnxn",61,arabic,modern,0.811,0.754,8,-6.868,0,0.0603,0.0372,0.000247,0.119,0.451,115.02,audio_features,spotify:track:1kW728xFsRBvunN1yiTsNf,https://api.spotify.com/v1/tracks/1kW728xFsRBvunN1yiTsNf,https://api.spotify.com/v1/audio-analysis/1kW728xFsRBvunN1yiTsNf,160885,4
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),"Drake, J. Cole",74,gaming,modern,0.475,0.655,11,-7.342,0,0.33,0.0306,0,0.375,0.245,163.997,audio_features,spotify:track:7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,247444,4
62nb5YUYUqtYJhVPwRhCke,How It Feels,"Lil Baby, Lil Durk",59,arabic,modern,0.788,0.628,11,-5.746,0,0.12,0.00715,0,0.132,0.479,104.083,audio_features,spotify:track:62nb5YUYUqtYJhVPwRhCke,https://api.spotify.com/v1/tracks/62nb5YUYUqtYJhVPwRhCke,https://api.spotify.com/v1/audio-analysis/62nb5YUYUqtYJhVPwRhCke,166911,4
4oikNLzA8VDnsEXrsiHQA9,Shifting Sands,G:sson,51,lofi,chill,0.896,0.0859,3,-16.803,0,0.426,0.802,0.92,0.109,0.0863,140.209,audio_features,spotify:track:4oikNLzA8VDnsEXrsiHQA9,https://api.spotify.com/v1/tracks/4oikNLzA8VDnsEXrsiHQA9,https://api.spotify.com/v1/audio-analysis/4oikNLzA8VDnsEXrsiHQA9,147429,4
1UNiVCuUcoKHRol0ykFlBr,On Empty,wovels tune,47,lofi,chill,0.64,0.188,6,-9.72,0,0.0356,0.89,0.928,0.11,0.415,150.094,audio_features,spotify:track:1UNiVCuUcoKHRol0ykFlBr,https://api.spotify.com/v1/tracks/1UNiVCuUcoKHRol0ykFlBr,https://api.spotify.com/v1/audio-analysis/1UNiVCuUcoKHRol0ykFlBr,132000,4
4FJHG1aW704Cq66OxuyOrq,🦋 MARIPOSAS 🦋,"Marc Seguí, Pablo Alborán",49,latin,chill,0.747,0.386,7,-6.507,0,0.149,0.737,0,0.606,0.445,147.098,audio_features,spotify:track:4FJHG1aW704Cq66OxuyOrq,https://api.spotify.com/v1/tracks/4FJHG1aW704Cq66OxuyOrq,https://api.spotify.com/v1/audio-analysis/4FJHG1aW704Cq66OxuyOrq,162817,4
5NliUthcviXaUsZ2YELGq1,llueve,"Natalia Lacunza, mori",31,latin,chill,0.46,0.413,0,-10.717,1,0.186,0.776,1.8e-06,0.116,0.128,84.999,audio_features,spotify:track:5NliUthcviXaUsZ2YELGq1,https://api.spotify.com/v1/tracks/5NliUthcviXaUsZ2YELGq1,https://api.spotify.com/v1/audio-analysis/5NliUthcviXaUsZ2YELGq1,196588,4
42LJmQyL4lB3JySWqLtkPy,Conexión,Aldo Feoli,4,latin,chill,0.692,0.376,11,-9.902,0,0.146,0.736,0,0.118,0.709,175.115,audio_features,spotify:track:42LJmQyL4lB3JySWqLtkPy,https://api.spotify.com/v1/tracks/42LJmQyL4lB3JySWqLtkPy,https://api.spotify.com/v1/audio-analysis/42LJmQyL4lB3JySWqLtkPy,194005,4
6Gw7WZdsCOhM5hr7JbTah9,Cigarette Serenade,Hi Hat Henry,36,lofi,chill,0.686,0.217,4,-13.959,1,0.0476,0.98,0.948,0.109,0.267,140.035,audio_features,spotify:track:6Gw7WZdsCOhM5hr7JbTah9,https://api.spotify.com/v1/tracks/6Gw7WZdsCOhM5hr7JbTah9,https://api.spotify.com/v1/audio-analysis/6Gw7WZdsCOhM5hr7JbTah9,109714,5
